drugId,drugName,drugType,targetId,targetLocation,targetLocationName,targetLocationCluster
CHEMBL272980,MOCETINOSTAT,Small molecule,ENSG00000196591,SL-0191,Nucleus,Nucleus
CHEMBL272980,MOCETINOSTAT,Small molecule,ENSG00000196591,SL-0086,Cytoplasm,Cytoplasm
CHEMBL272980,MOCETINOSTAT,Small molecule,ENSG00000171720,SL-0191,Nucleus,Nucleus
CHEMBL272980,MOCETINOSTAT,Small molecule,ENSG00000171720,SL-0086,Cytoplasm,Cytoplasm
CHEMBL272980,MOCETINOSTAT,Small molecule,ENSG00000116478,SL-0191,Nucleus,Nucleus
CHEMBL3989478,THIETHYLPERAZINE MALEATE,Small molecule,ENSG00000149295,SL-0039,Cell membrane,Surface
CHEMBL4650441,IMSIDOLIMAB,Antibody,ENSG00000115598,SL-0162,Membrane,Cytoplasm
CHEMBL4650441,IMSIDOLIMAB,Antibody,ENSG00000196083,SL-0243,Secreted,Secreted
CHEMBL4650441,IMSIDOLIMAB,Antibody,ENSG00000196083,SL-0039,Cell membrane,Surface
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000118113,SL-0281,Cytoplasmic granule,Cytoplasm
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000118113,SL-0243,Secreted,Secreted
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000157227,SL-0161,Melanosome,Cytoplasm
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000157227,SL-0086,Cytoplasm,Cytoplasm
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000157227,SL-0162,Membrane,Cytoplasm
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000137745,SL-0243,Secreted,Secreted
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000196611,SL-0243,Secreted,Secreted
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000100985,SL-0243,Secreted,Secreted
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000087245,SL-0162,Membrane,Cytoplasm
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000087245,SL-0173,Mitochondrion,Cytoplasm
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000087245,SL-0086,Cytoplasm,Cytoplasm
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000087245,SL-0243,Secreted,Secreted
CHEMBL76222,REBIMASTAT,Small molecule,ENSG00000087245,SL-0191,Nucleus,Nucleus
CHEMBL1200585,OXYMETHOLONE,Small molecule,ENSG00000169083,SL-0191,Nucleus,Nucleus
CHEMBL1200585,OXYMETHOLONE,Small molecule,ENSG00000169083,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1251,GANIRELIX ACETATE,Protein,ENSG00000109163,SL-0039,Cell membrane,Surface
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000152578,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000152578,SL-0280,Cell projection,Cytoplasm
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000152578,SL-0039,Cell membrane,Surface
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000125675,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000125675,SL-0039,Cell membrane,Surface
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000120251,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000120251,SL-0520,Postsynaptic density membrane,Cytoplasm
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000120251,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000120251,SL-0039,Cell membrane,Surface
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000155511,SL-0280,Cell projection,Cytoplasm
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000155511,SL-0039,Cell membrane,Surface
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000155511,SL-0093,Early endosome membrane,Cytoplasm
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000155511,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000155511,SL-0520,Postsynaptic density membrane,Cytoplasm
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000155511,SL-0231,Recycling endosome membrane,Cytoplasm
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000155511,SL-0516,Presynapse,Cytoplasm
CHEMBL1276138,FARAMPATOR,Small molecule,ENSG00000155511,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL1921847,ATICAPRANT,Small molecule,ENSG00000082556,SL-0039,Cell membrane,Surface
CHEMBL2108475,PRILIXIMAB,Antibody,ENSG00000010610,SL-0039,Cell membrane,Surface
CHEMBL219586,GW590735,Small molecule,ENSG00000186951,SL-0191,Nucleus,Nucleus
CHEMBL258940,FALNIDAMOL,Small molecule,ENSG00000146648,SL-0100,Endosome membrane,Surface
CHEMBL258940,FALNIDAMOL,Small molecule,ENSG00000146648,SL-0039,Cell membrane,Surface
CHEMBL258940,FALNIDAMOL,Small molecule,ENSG00000146648,SL-0182,Nucleus membrane,Nucleus
CHEMBL258940,FALNIDAMOL,Small molecule,ENSG00000146648,SL-0134,Golgi apparatus membrane,Cytoplasm
CHEMBL258940,FALNIDAMOL,Small molecule,ENSG00000146648,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL258940,FALNIDAMOL,Small molecule,ENSG00000146648,SL-0243,Secreted,Secreted
CHEMBL258940,FALNIDAMOL,Small molecule,ENSG00000146648,SL-0101,Endosome,Cytoplasm
CHEMBL258940,FALNIDAMOL,Small molecule,ENSG00000146648,SL-0191,Nucleus,Nucleus
CHEMBL274070,9-AMINOCAMPTOTHECIN,Small molecule,ENSG00000198900,SL-0191,Nucleus,Nucleus
CHEMBL3544932,TAK-901,Small molecule,ENSG00000178999,SL-0191,Nucleus,Nucleus
CHEMBL3544932,TAK-901,Small molecule,ENSG00000178999,SL-0468,Chromosome,Nucleus
CHEMBL3544932,TAK-901,Small molecule,ENSG00000178999,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3544932,TAK-901,Small molecule,ENSG00000178999,SL-0469,Midbody,Cytoplasm
CHEMBL3545073,AMA0076,Small molecule,ENSG00000134318,SL-0191,Nucleus,Nucleus
CHEMBL3545073,AMA0076,Small molecule,ENSG00000134318,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3545073,AMA0076,Small molecule,ENSG00000134318,SL-0039,Cell membrane,Surface
CHEMBL3545073,AMA0076,Small molecule,ENSG00000067900,SL-0039,Cell membrane,Surface
CHEMBL3545073,AMA0076,Small molecule,ENSG00000067900,SL-0280,Cell projection,Cytoplasm
CHEMBL3545073,AMA0076,Small molecule,ENSG00000067900,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3545073,AMA0076,Small molecule,ENSG00000067900,SL-0134,Golgi apparatus membrane,Cytoplasm
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000144285,SL-0039,Cell membrane,Surface
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000183873,SL-0038,Cell junction,Cytoplasm
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000183873,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000183873,SL-0039,Cell membrane,Surface
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000007314,SL-0039,Cell membrane,Surface
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000136546,SL-0039,Cell membrane,Surface
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000136531,SL-0039,Cell membrane,Surface
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000169432,SL-0280,Cell projection,Cytoplasm
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000169432,SL-0039,Cell membrane,Surface
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000153253,SL-0039,Cell membrane,Surface
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000168356,SL-0039,Cell membrane,Surface
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000196876,SL-0280,Cell projection,Cytoplasm
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000196876,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000196876,SL-0039,Cell membrane,Surface
CHEMBL3545209,NKTR-171,Small molecule,ENSG00000185313,SL-0039,Cell membrane,Surface
CHEMBL3545263,LGX-806,Small molecule,ENSG00000157764,SL-0191,Nucleus,Nucleus
CHEMBL3545263,LGX-806,Small molecule,ENSG00000157764,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3545263,LGX-806,Small molecule,ENSG00000157764,SL-0039,Cell membrane,Surface
CHEMBL3545263,LGX-806,Small molecule,ENSG00000132155,SL-0173,Mitochondrion,Cytoplasm
CHEMBL3545263,LGX-806,Small molecule,ENSG00000132155,SL-0191,Nucleus,Nucleus
CHEMBL3545263,LGX-806,Small molecule,ENSG00000132155,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3545263,LGX-806,Small molecule,ENSG00000132155,SL-0039,Cell membrane,Surface
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000171608,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000051382,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000051382,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000116478,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000171720,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000171720,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000094631,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000094631,SL-0197,Perikaryon,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000094631,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000094631,SL-0280,Cell projection,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000196591,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000196591,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000108840,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000108840,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000061273,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000061273,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000147099,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000147099,SL-0468,Chromosome,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000147099,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000163517,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000068024,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000068024,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000048052,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000100429,SL-0191,Nucleus,Nucleus
CHEMBL3622533,FIMEPINOSTAT,Small molecule,ENSG00000100429,SL-0086,Cytoplasm,Cytoplasm
CHEMBL3833384,EFLAPEGRASTIM,Protein,ENSG00000119535,SL-0243,Secreted,Secreted
CHEMBL3833384,EFLAPEGRASTIM,Protein,ENSG00000119535,SL-0039,Cell membrane,Surface
CHEMBL4297218,ROVAZOLAC,Small molecule,ENSG00000025434,SL-0191,Nucleus,Nucleus
CHEMBL4297218,ROVAZOLAC,Small molecule,ENSG00000025434,SL-0086,Cytoplasm,Cytoplasm
CHEMBL4297218,ROVAZOLAC,Small molecule,ENSG00000131408,SL-0191,Nucleus,Nucleus
CHEMBL4298128,ELEXACAFTOR,Small molecule,ENSG00000001626,SL-0039,Cell membrane,Surface
CHEMBL4298128,ELEXACAFTOR,Small molecule,ENSG00000001626,SL-0015,Apical cell membrane,Surface
CHEMBL4298128,ELEXACAFTOR,Small molecule,ENSG00000001626,SL-0093,Early endosome membrane,Cytoplasm
CHEMBL4298128,ELEXACAFTOR,Small molecule,ENSG00000001626,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL4298128,ELEXACAFTOR,Small molecule,ENSG00000001626,SL-0231,Recycling endosome membrane,Cytoplasm
CHEMBL4298128,ELEXACAFTOR,Small molecule,ENSG00000001626,SL-0191,Nucleus,Nucleus
CHEMBL4594242,CALCITONIN,Protein,ENSG00000004948,SL-0039,Cell membrane,Surface
CHEMBL460785,DUVOGLUSTAT HYDROCHLORIDE,Small molecule,ENSG00000171298,SL-0158,Lysosome,Cytoplasm
CHEMBL460785,DUVOGLUSTAT HYDROCHLORIDE,Small molecule,ENSG00000171298,SL-0157,Lysosome membrane,Cytoplasm
CHEMBL4650288,FLYSYN,Antibody,ENSG00000122025,SL-0162,Membrane,Cytoplasm
CHEMBL4650288,FLYSYN,Antibody,ENSG00000122025,SL-0096,Endoplasmic reticulum lumen,Cytoplasm
CHEMBL586702,ZSTK-474,Small molecule,ENSG00000051382,SL-0191,Nucleus,Nucleus
CHEMBL586702,ZSTK-474,Small molecule,ENSG00000051382,SL-0086,Cytoplasm,Cytoplasm
CHEMBL586702,ZSTK-474,Small molecule,ENSG00000105851,SL-0086,Cytoplasm,Cytoplasm
CHEMBL586702,ZSTK-474,Small molecule,ENSG00000105851,SL-0039,Cell membrane,Surface
CHEMBL586702,ZSTK-474,Small molecule,ENSG00000171608,SL-0086,Cytoplasm,Cytoplasm
CHEMBL586702,ZSTK-474,Small molecule,ENSG00000141506,SL-0191,Nucleus,Nucleus
CHEMBL586702,ZSTK-474,Small molecule,ENSG00000141506,SL-0086,Cytoplasm,Cytoplasm
CHEMBL586702,ZSTK-474,Small molecule,ENSG00000141506,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000196557,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000153956,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000153956,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000151067,SL-0280,Cell projection,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000151067,SL-0197,Perikaryon,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000151067,SL-0520,Postsynaptic density membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000151067,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000157445,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000081248,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000007402,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000157388,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000141837,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000148408,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000006283,SL-0086,Cytoplasm,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000006283,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000151062,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000100346,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000102001,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000198216,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000165995,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000067191,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000167535,SL-0086,Cytoplasm,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000105605,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000075429,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000166862,SL-0258,Synapse,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000166862,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000075461,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000142408,SL-0520,Postsynaptic density membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000142408,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000006116,SL-0162,Membrane,Cytoplasm
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000130433,SL-0039,Cell membrane,Surface
CHEMBL940,GABAPENTIN,Small molecule,ENSG00000108878,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000022355,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000022355,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000145864,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000145864,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000145864,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000113327,SL-0280,Cell projection,Cytoplasm
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000113327,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000113327,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000113327,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000166206,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000166206,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000166206,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000109158,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000109158,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000182256,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000182256,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000268089,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000268089,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000011677,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000011677,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000094755,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000094755,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000187730,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000187730,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000163285,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000163285,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000163288,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000163288,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000102287,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000102287,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000151834,SL-0280,Cell projection,Cytoplasm
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000151834,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000151834,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000186297,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000186297,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000145863,SL-0039,Cell membrane,Surface
CHEMBL979,MEPROBAMATE,Small molecule,ENSG00000145863,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL107367,FARGLITAZAR,Small molecule,ENSG00000132170,SL-0191,Nucleus,Nucleus
CHEMBL107367,FARGLITAZAR,Small molecule,ENSG00000132170,SL-0086,Cytoplasm,Cytoplasm
CHEMBL111659,ALTINICLINE,Small molecule,ENSG00000160716,SL-0039,Cell membrane,Surface
CHEMBL111659,ALTINICLINE,Small molecule,ENSG00000160716,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL111659,ALTINICLINE,Small molecule,ENSG00000101204,SL-0039,Cell membrane,Surface
CHEMBL111659,ALTINICLINE,Small molecule,ENSG00000101204,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000073756,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000073756,SL-0165,Microsome membrane,Cytoplasm
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000073756,SL-0179,Nucleus inner membrane,Nucleus
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000073756,SL-0183,Nucleus outer membrane,Nucleus
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000095303,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000095303,SL-0165,Microsome membrane,Cytoplasm
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000196689,SL-0280,Cell projection,Cytoplasm
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000196689,SL-0039,Cell membrane,Surface
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000196689,SL-0219,Postsynaptic cell membrane,Surface
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000117480,SL-0147,Endomembrane system,Cytoplasm
CHEMBL112,ACETAMINOPHEN,Small molecule,ENSG00000117480,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1200541,AMBENONIUM CHLORIDE,Small molecule,ENSG00000087085,SL-0191,Nucleus,Nucleus
CHEMBL1200541,AMBENONIUM CHLORIDE,Small molecule,ENSG00000087085,SL-0258,Synapse,Cytoplasm
CHEMBL1200541,AMBENONIUM CHLORIDE,Small molecule,ENSG00000087085,SL-0243,Secreted,Secreted
CHEMBL1200541,AMBENONIUM CHLORIDE,Small molecule,ENSG00000087085,SL-0039,Cell membrane,Surface
CHEMBL1200724,PSEUDOEPHEDRINE HYDROCHLORIDE,Small molecule,ENSG00000103546,SL-0039,Cell membrane,Surface
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,Small molecule,ENSG00000043591,SL-0094,Early endosome,Cytoplasm
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,Small molecule,ENSG00000043591,SL-0039,Cell membrane,Surface
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,Small molecule,ENSG00000169252,SL-0094,Early endosome,Cytoplasm
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,Small molecule,ENSG00000169252,SL-0039,Cell membrane,Surface
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,Small molecule,ENSG00000169252,SL-0132,Golgi apparatus,Cytoplasm
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000144285,SL-0039,Cell membrane,Surface
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000183873,SL-0038,Cell junction,Cytoplasm
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000183873,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000183873,SL-0039,Cell membrane,Surface
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000007314,SL-0039,Cell membrane,Surface
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000136546,SL-0039,Cell membrane,Surface
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000136531,SL-0039,Cell membrane,Surface
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000169432,SL-0280,Cell projection,Cytoplasm
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000169432,SL-0039,Cell membrane,Surface
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000153253,SL-0039,Cell membrane,Surface
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000168356,SL-0039,Cell membrane,Surface
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000196876,SL-0280,Cell projection,Cytoplasm
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000196876,SL-0088,Cytoplasmic vesicle,Cytoplasm
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000196876,SL-0039,Cell membrane,Surface
CHEMBL1201486,QUINIDINE POLYGALACTURONATE,Small molecule,ENSG00000185313,SL-0039,Cell membrane,Surface
CHEMBL1201489,SERACTIDE ACETATE,Protein,ENSG00000185231,SL-0039,Cell membrane,Surface
CHEMBL1614710,OSI-930,Small molecule,ENSG00000157404,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1614710,OSI-930,Small molecule,ENSG00000157404,SL-0039,Cell membrane,Surface
CHEMBL1614710,OSI-930,Small molecule,ENSG00000102755,SL-0086,Cytoplasm,Cytoplasm
CHEMBL1614710,OSI-930,Small molecule,ENSG00000102755,SL-0243,Secreted,Secreted
CHEMBL1614710,OSI-930,Small molecule,ENSG00000102755,SL-0101,Endosome,Cytoplasm
CHEMBL1614710,OSI-930,Small molecule,ENSG00000102755,SL-0039,Cell membrane,Surface
CHEMBL1614710,OSI-930,Small molecule,ENSG00000037280,SL-0191,Nucleus,Nucleus
