targetId,targetLocation,targetLocationName,targetLocationCluster
ENSG00000131126,SL-0370,Membrane raft,Cytoplasm
ENSG00000131126,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000131126,SL-0243,Secreted,Secreted
ENSG00000131126,SL-0039,Cell membrane,Surface
ENSG00000131558,SL-0280,Cell projection,Cytoplasm
ENSG00000131558,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131558,SL-0469,Midbody,Cytoplasm
ENSG00000132024,SL-0191,Nucleus,Nucleus
ENSG00000132024,SL-0086,Cytoplasm,Cytoplasm
ENSG00000132604,SL-0191,Nucleus,Nucleus
ENSG00000132604,SL-0468,Chromosome,Nucleus
ENSG00000132693,SL-0243,Secreted,Secreted
ENSG00000136897,SL-0173,Mitochondrion,Cytoplasm
ENSG00000137574,SL-0191,Nucleus,Nucleus
ENSG00000137574,SL-0086,Cytoplasm,Cytoplasm
ENSG00000138271,SL-0039,Cell membrane,Surface
ENSG00000141252,SL-0100,Endosome membrane,Surface
ENSG00000141252,SL-0232,Recycling endosome,Cytoplasm
ENSG00000141252,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000142224,SL-0243,Secreted,Secreted
ENSG00000143942,SL-0086,Cytoplasm,Cytoplasm
ENSG00000145194,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000145194,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000146072,SL-0039,Cell membrane,Surface
ENSG00000147854,SL-0191,Nucleus,Nucleus
ENSG00000147854,SL-0468,Chromosome,Nucleus
ENSG00000150768,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000155115,SL-0191,Nucleus,Nucleus
ENSG00000156973,SL-0086,Cytoplasm,Cytoplasm
ENSG00000156973,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
ENSG00000157103,SL-0516,Presynapse,Cytoplasm
ENSG00000157103,SL-0039,Cell membrane,Surface
ENSG00000157399,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000158715,SL-0162,Membrane,Cytoplasm
ENSG00000160767,SL-0162,Membrane,Cytoplasm
ENSG00000161594,SL-0086,Cytoplasm,Cytoplasm
ENSG00000162419,SL-0191,Nucleus,Nucleus
ENSG00000162419,SL-0086,Cytoplasm,Cytoplasm
ENSG00000163357,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000163357,SL-0039,Cell membrane,Surface
ENSG00000163833,SL-0086,Cytoplasm,Cytoplasm
ENSG00000164039,SL-0086,Cytoplasm,Cytoplasm
ENSG00000164485,SL-0243,Secreted,Secreted
ENSG00000165233,SL-0191,Nucleus,Nucleus
ENSG00000165233,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000165233,SL-0171,Mitochondrion membrane,Cytoplasm
ENSG00000165376,SL-0038,Cell junction,Cytoplasm
ENSG00000165376,SL-0039,Cell membrane,Surface
ENSG00000167769,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000168010,SL-0086,Cytoplasm,Cytoplasm
ENSG00000168126,SL-0039,Cell membrane,Surface
ENSG00000169299,SL-0086,Cytoplasm,Cytoplasm
ENSG00000170425,SL-0039,Cell membrane,Surface
ENSG00000175193,SL-0191,Nucleus,Nucleus
ENSG00000175193,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000177427,SL-0172,Mitochondrion outer membrane,Cytoplasm
ENSG00000178473,SL-0243,Secreted,Secreted
ENSG00000180228,SL-0086,Cytoplasm,Cytoplasm
ENSG00000180304,SL-0191,Nucleus,Nucleus
ENSG00000180336,SL-0191,Nucleus,Nucleus
ENSG00000180336,SL-0086,Cytoplasm,Cytoplasm
ENSG00000181273,SL-0039,Cell membrane,Surface
ENSG00000182853,SL-0243,Secreted,Secreted
ENSG00000183671,SL-0039,Cell membrane,Surface
ENSG00000186998,SL-0243,Secreted,Secreted
ENSG00000187492,SL-0162,Membrane,Cytoplasm
ENSG00000188295,SL-0191,Nucleus,Nucleus
ENSG00000197603,SL-0280,Cell projection,Cytoplasm
ENSG00000197603,SL-0162,Membrane,Cytoplasm
ENSG00000204174,SL-0039,Cell membrane,Surface
ENSG00000204669,SL-0162,Membrane,Cytoplasm
ENSG00000206113,SL-0280,Cell projection,Cytoplasm
ENSG00000211597,SL-0243,Secreted,Secreted
ENSG00000211597,SL-0039,Cell membrane,Surface
ENSG00000211698,SL-0039,Cell membrane,Surface
ENSG00000212128,SL-0162,Membrane,Cytoplasm
ENSG00000214960,SL-0086,Cytoplasm,Cytoplasm
ENSG00000239590,SL-0039,Cell membrane,Surface
ENSG00000240891,SL-0191,Nucleus,Nucleus
ENSG00000241685,SL-0086,Cytoplasm,Cytoplasm
ENSG00000244486,SL-0162,Membrane,Cytoplasm
ENSG00000258992,SL-0191,Nucleus,Nucleus
ENSG00000258992,SL-0086,Cytoplasm,Cytoplasm
ENSG00000265763,SL-0191,Nucleus,Nucleus
ENSG00000274183,SL-0191,Nucleus,Nucleus
ENSG00000274183,SL-0468,Chromosome,Nucleus
ENSG00000285231,SL-0243,Secreted,Secreted
ENSG00000055813,SL-0038,Cell junction,Cytoplasm
ENSG00000067048,SL-0191,Nucleus,Nucleus
ENSG00000067048,SL-0086,Cytoplasm,Cytoplasm
ENSG00000070423,SL-0191,Nucleus,Nucleus
ENSG00000070423,SL-0086,Cytoplasm,Cytoplasm
ENSG00000070950,SL-0191,Nucleus,Nucleus
ENSG00000070950,SL-0086,Cytoplasm,Cytoplasm
ENSG00000079337,SL-0147,Endomembrane system,Cytoplasm
ENSG00000080839,SL-0191,Nucleus,Nucleus
ENSG00000083307,SL-0191,Nucleus,Nucleus
ENSG00000083307,SL-0162,Membrane,Cytoplasm
ENSG00000086730,SL-0039,Cell membrane,Surface
ENSG00000086827,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000086827,SL-0468,Chromosome,Nucleus
ENSG00000086827,SL-0086,Cytoplasm,Cytoplasm
ENSG00000086827,SL-0154,Lipid droplet,Cytoplasm
ENSG00000088386,SL-0015,Apical cell membrane,Surface
ENSG00000091831,SL-0191,Nucleus,Nucleus
ENSG00000091831,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000091831,SL-0086,Cytoplasm,Cytoplasm
ENSG00000091831,SL-0039,Cell membrane,Surface
ENSG00000092199,SL-0191,Nucleus,Nucleus
ENSG00000095464,SL-0039,Cell membrane,Surface
ENSG00000096264,SL-0039,Cell membrane,Surface
ENSG00000099810,SL-0191,Nucleus,Nucleus
ENSG00000099810,SL-0086,Cytoplasm,Cytoplasm
ENSG00000100294,SL-0173,Mitochondrion,Cytoplasm
ENSG00000100918,SL-0191,Nucleus,Nucleus
ENSG00000100918,SL-0468,Chromosome,Nucleus
ENSG00000101457,SL-0191,Nucleus,Nucleus
ENSG00000103591,SL-0086,Cytoplasm,Cytoplasm
ENSG00000104951,SL-0158,Lysosome,Cytoplasm
ENSG00000104951,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000104951,SL-0243,Secreted,Secreted
ENSG00000105668,SL-0162,Membrane,Cytoplasm
ENSG00000106628,SL-0191,Nucleus,Nucleus
ENSG00000106648,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000106682,SL-0086,Cytoplasm,Cytoplasm
ENSG00000106976,SL-0516,Presynapse,Cytoplasm
ENSG00000106976,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000106976,SL-0039,Cell membrane,Surface
ENSG00000106976,SL-0162,Membrane,Cytoplasm
ENSG00000109390,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000109686,SL-0191,Nucleus,Nucleus
ENSG00000109686,SL-0086,Cytoplasm,Cytoplasm
ENSG00000111700,SL-0026,Basolateral cell membrane,Surface
ENSG00000117971,SL-0039,Cell membrane,Surface
ENSG00000117971,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000120437,SL-0086,Cytoplasm,Cytoplasm
ENSG00000125434,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000125834,SL-0191,Nucleus,Nucleus
ENSG00000125834,SL-0086,Cytoplasm,Cytoplasm
ENSG00000126545,SL-0243,Secreted,Secreted
ENSG00000127663,SL-0191,Nucleus,Nucleus
ENSG00000128250,SL-0191,Nucleus,Nucleus
ENSG00000128250,SL-0086,Cytoplasm,Cytoplasm
ENSG00000128951,SL-0191,Nucleus,Nucleus
ENSG00000128951,SL-0173,Mitochondrion,Cytoplasm
ENSG00000134755,SL-0038,Cell junction,Cytoplasm
ENSG00000134755,SL-0039,Cell membrane,Surface
ENSG00000134910,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000134910,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000136014,SL-0191,Nucleus,Nucleus
ENSG00000136014,SL-0086,Cytoplasm,Cytoplasm
ENSG00000137076,SL-0280,Cell projection,Cytoplasm
ENSG00000137076,SL-0038,Cell junction,Cytoplasm
ENSG00000137076,SL-0310,Cell surface,Surface
ENSG00000137819,SL-0039,Cell membrane,Surface
ENSG00000138068,SL-0086,Cytoplasm,Cytoplasm
ENSG00000139174,SL-0086,Cytoplasm,Cytoplasm
ENSG00000139174,SL-0182,Nucleus membrane,Nucleus
ENSG00000140284,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000140284,SL-0039,Cell membrane,Surface
ENSG00000140284,SL-0203,Peroxisome membrane,Cytoplasm
ENSG00000140694,SL-0191,Nucleus,Nucleus
ENSG00000140694,SL-0086,Cytoplasm,Cytoplasm
ENSG00000144792,SL-0191,Nucleus,Nucleus
ENSG00000144962,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000144962,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000145781,SL-0191,Nucleus,Nucleus
ENSG00000145781,SL-0086,Cytoplasm,Cytoplasm
ENSG00000146618,SL-0191,Nucleus,Nucleus
ENSG00000150687,SL-0243,Secreted,Secreted
ENSG00000151033,SL-0243,Secreted,Secreted
ENSG00000152782,SL-0191,Nucleus,Nucleus
ENSG00000152782,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000152782,SL-0232,Recycling endosome,Cytoplasm
ENSG00000152782,SL-0086,Cytoplasm,Cytoplasm
ENSG00000156171,SL-0015,Apical cell membrane,Surface
ENSG00000156171,SL-0457,Photoreceptor inner segment,Cytoplasm
ENSG00000156171,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000156925,SL-0191,Nucleus,Nucleus
ENSG00000156925,SL-0086,Cytoplasm,Cytoplasm
ENSG00000159579,SL-0243,Secreted,Secreted
ENSG00000162105,SL-0297,Postsynaptic density,Cytoplasm
ENSG00000162105,SL-0015,Apical cell membrane,Surface
ENSG00000162105,SL-0086,Cytoplasm,Cytoplasm
ENSG00000162105,SL-0280,Cell projection,Cytoplasm
ENSG00000162385,SL-0191,Nucleus,Nucleus
ENSG00000162385,SL-0086,Cytoplasm,Cytoplasm
ENSG00000162385,SL-0186,Nucleus speckle,Nucleus
ENSG00000163581,SL-0039,Cell membrane,Surface
ENSG00000164944,SL-0191,Nucleus,Nucleus
ENSG00000164944,SL-0086,Cytoplasm,Cytoplasm
ENSG00000164944,SL-0186,Nucleus speckle,Nucleus
ENSG00000167136,SL-0173,Mitochondrion,Cytoplasm
ENSG00000167676,SL-0154,Lipid droplet,Cytoplasm
ENSG00000167676,SL-0086,Cytoplasm,Cytoplasm
ENSG00000167676,SL-0039,Cell membrane,Surface
ENSG00000169282,SL-0039,Cell membrane,Surface
ENSG00000169282,SL-0086,Cytoplasm,Cytoplasm
ENSG00000169282,SL-0162,Membrane,Cytoplasm
ENSG00000169926,SL-0191,Nucleus,Nucleus
ENSG00000172888,SL-0191,Nucleus,Nucleus
ENSG00000176302,SL-0191,Nucleus,Nucleus
ENSG00000176302,SL-0086,Cytoplasm,Cytoplasm
ENSG00000178904,SL-0162,Membrane,Cytoplasm
ENSG00000179115,SL-0086,Cytoplasm,Cytoplasm
ENSG00000179673,SL-0162,Membrane,Cytoplasm
ENSG00000182511,SL-0039,Cell membrane,Surface
ENSG00000182511,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000182511,SL-0086,Cytoplasm,Cytoplasm
ENSG00000182511,SL-0038,Cell junction,Cytoplasm
ENSG00000182511,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000183624,SL-0468,Chromosome,Nucleus
ENSG00000188269,SL-0039,Cell membrane,Surface
ENSG00000197617,SL-0039,Cell membrane,Surface
ENSG00000197903,SL-0191,Nucleus,Nucleus
ENSG00000197903,SL-0468,Chromosome,Nucleus
ENSG00000197965,SL-0162,Membrane,Cytoplasm
ENSG00000198093,SL-0191,Nucleus,Nucleus
ENSG00000211776,SL-0039,Cell membrane,Surface
ENSG00000214367,SL-0086,Cytoplasm,Cytoplasm
ENSG00000221866,SL-0039,Cell membrane,Surface
ENSG00000223519,SL-0171,Mitochondrion membrane,Cytoplasm
ENSG00000230178,SL-0039,Cell membrane,Surface
ENSG00000233927,SL-0191,Nucleus,Nucleus
ENSG00000233927,SL-0086,Cytoplasm,Cytoplasm
ENSG00000233927,SL-0235,Rough endoplasmic reticulum,Cytoplasm
ENSG00000251154,SL-0162,Membrane,Cytoplasm
ENSG00000253497,SL-0243,Secreted,Secreted
ENSG00000253497,SL-0039,Cell membrane,Surface
ENSG00000254505,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000254505,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
ENSG00000256087,SL-0191,Nucleus,Nucleus
ENSG00000276775,SL-0243,Secreted,Secreted
ENSG00000276775,SL-0039,Cell membrane,Surface
ENSG00000004948,SL-0039,Cell membrane,Surface
ENSG00000008282,SL-0161,Melanosome,Cytoplasm
ENSG00000008282,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
ENSG00000022355,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
ENSG00000022355,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000023697,SL-0191,Nucleus,Nucleus
ENSG00000023697,SL-0281,Cytoplasmic granule,Cytoplasm
ENSG00000023697,SL-0086,Cytoplasm,Cytoplasm
ENSG00000033800,SL-0191,Nucleus,Nucleus
ENSG00000033800,SL-0086,Cytoplasm,Cytoplasm
ENSG00000033800,SL-0186,Nucleus speckle,Nucleus
ENSG00000064419,SL-0178,Nucleus envelope,Nucleus
ENSG00000064419,SL-0086,Cytoplasm,Cytoplasm
ENSG00000065325,SL-0039,Cell membrane,Surface
ENSG00000071282,SL-0086,Cytoplasm,Cytoplasm
ENSG00000084731,SL-0086,Cytoplasm,Cytoplasm
ENSG00000089486,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000089486,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000092098,SL-0086,Cytoplasm,Cytoplasm
ENSG00000100346,SL-0162,Membrane,Cytoplasm
ENSG00000101019,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000103642,SL-0173,Mitochondrion,Cytoplasm
ENSG00000105875,SL-0093,Early endosome membrane,Cytoplasm
ENSG00000105875,SL-0151,Late endosome membrane,Cytoplasm
ENSG00000106299,SL-0086,Cytoplasm,Cytoplasm
ENSG00000111799,SL-0243,Secreted,Secreted
ENSG00000111913,SL-0280,Cell projection,Cytoplasm
ENSG00000111913,SL-0015,Apical cell membrane,Surface
ENSG00000111913,SL-0086,Cytoplasm,Cytoplasm
ENSG00000112115,SL-0243,Secreted,Secreted
ENSG00000113161,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000113161,SL-0203,Peroxisome membrane,Cytoplasm
ENSG00000114098,SL-0191,Nucleus,Nucleus
ENSG00000114098,SL-0086,Cytoplasm,Cytoplasm
ENSG00000115661,SL-0086,Cytoplasm,Cytoplasm
ENSG00000115661,SL-0162,Membrane,Cytoplasm
ENSG00000117228,SL-0243,Secreted,Secreted
ENSG00000117228,SL-0039,Cell membrane,Surface
ENSG00000117228,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
ENSG00000117228,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000117507,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000117507,SL-0165,Microsome membrane,Cytoplasm
ENSG00000123146,SL-0243,Secreted,Secreted
ENSG00000123146,SL-0039,Cell membrane,Surface
ENSG00000123496,SL-0162,Membrane,Cytoplasm
ENSG00000124107,SL-0243,Secreted,Secreted
ENSG00000124496,SL-0191,Nucleus,Nucleus
ENSG00000125657,SL-0162,Membrane,Cytoplasm
ENSG00000133131,SL-0191,Nucleus,Nucleus
ENSG00000134954,SL-0191,Nucleus,Nucleus
ENSG00000134954,SL-0086,Cytoplasm,Cytoplasm
ENSG00000135502,SL-0162,Membrane,Cytoplasm
ENSG00000135503,SL-0039,Cell membrane,Surface
ENSG00000135525,SL-0026,Basolateral cell membrane,Surface
ENSG00000135525,SL-0086,Cytoplasm,Cytoplasm
ENSG00000137766,SL-0086,Cytoplasm,Cytoplasm
ENSG00000137766,SL-0222,Presynaptic cell membrane,Surface
ENSG00000143107,SL-0243,Secreted,Secreted
ENSG00000144559,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000145779,SL-0086,Cytoplasm,Cytoplasm
ENSG00000148334,SL-0086,Cytoplasm,Cytoplasm
ENSG00000148334,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000148386,SL-0243,Secreted,Secreted
ENSG00000148677,SL-0191,Nucleus,Nucleus
ENSG00000150261,SL-0039,Cell membrane,Surface
ENSG00000150337,SL-0039,Cell membrane,Surface
ENSG00000151881,SL-0162,Membrane,Cytoplasm
ENSG00000152926,SL-0191,Nucleus,Nucleus
ENSG00000154451,SL-0086,Cytoplasm,Cytoplasm
ENSG00000154451,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
ENSG00000154451,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000154734,SL-0243,Secreted,Secreted
ENSG00000154839,SL-0468,Chromosome,Nucleus
ENSG00000154839,SL-0086,Cytoplasm,Cytoplasm
ENSG00000156709,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000156709,SL-0173,Mitochondrion,Cytoplasm
ENSG00000156709,SL-0086,Cytoplasm,Cytoplasm
ENSG00000156709,SL-0191,Nucleus,Nucleus
ENSG00000156709,SL-0169,Mitochondrion intermembrane space,Cytoplasm
ENSG00000160471,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000160551,SL-0086,Cytoplasm,Cytoplasm
ENSG00000163683,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000163703,SL-0162,Membrane,Cytoplasm
ENSG00000164089,SL-0173,Mitochondrion,Cytoplasm
ENSG00000165655,SL-0191,Nucleus,Nucleus
ENSG00000168890,SL-0039,Cell membrane,Surface
ENSG00000174326,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000175161,SL-0280,Cell projection,Cytoplasm
ENSG00000175161,SL-0258,Synapse,Cytoplasm
ENSG00000175161,SL-0039,Cell membrane,Surface
ENSG00000177047,SL-0243,Secreted,Secreted
ENSG00000177200,SL-0191,Nucleus,Nucleus
ENSG00000177200,SL-0086,Cytoplasm,Cytoplasm
ENSG00000177519,SL-0086,Cytoplasm,Cytoplasm
ENSG00000178229,SL-0191,Nucleus,Nucleus
ENSG00000180919,SL-0039,Cell membrane,Surface
ENSG00000182952,SL-0191,Nucleus,Nucleus
ENSG00000183010,SL-0173,Mitochondrion,Cytoplasm
ENSG00000183018,SL-0100,Endosome membrane,Surface
ENSG00000183018,SL-0039,Cell membrane,Surface
ENSG00000183379,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000183379,SL-0162,Membrane,Cytoplasm
ENSG00000185009,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000185009,SL-0089,Cytoplasmic vesicle membrane,Cytoplasm
ENSG00000188037,SL-0039,Cell membrane,Surface
ENSG00000189120,SL-0191,Nucleus,Nucleus
ENSG00000189319,SL-0191,Nucleus,Nucleus
ENSG00000198039,SL-0191,Nucleus,Nucleus
ENSG00000198182,SL-0191,Nucleus,Nucleus
ENSG00000198780,SL-0178,Nucleus envelope,Nucleus
ENSG00000198780,SL-0179,Nucleus inner membrane,Nucleus
ENSG00000204642,SL-0093,Early endosome membrane,Cytoplasm
ENSG00000204642,SL-0039,Cell membrane,Surface
ENSG00000204642,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000211812,SL-0039,Cell membrane,Surface
ENSG00000213923,SL-0086,Cytoplasm,Cytoplasm
ENSG00000228696,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000239975,SL-0243,Secreted,Secreted
ENSG00000239975,SL-0039,Cell membrane,Surface
ENSG00000243772,SL-0039,Cell membrane,Surface
ENSG00000243811,SL-0086,Cytoplasm,Cytoplasm
ENSG00000247315,SL-0086,Cytoplasm,Cytoplasm
ENSG00000251039,SL-0243,Secreted,Secreted
ENSG00000251039,SL-0039,Cell membrane,Surface
ENSG00000260027,SL-0191,Nucleus,Nucleus
ENSG00000273802,SL-0191,Nucleus,Nucleus
ENSG00000273802,SL-0468,Chromosome,Nucleus
ENSG00000273899,SL-0191,Nucleus,Nucleus
ENSG00000284194,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000284723,SL-0039,Cell membrane,Surface
ENSG00000001561,SL-0039,Cell membrane,Surface
ENSG00000006638,SL-0039,Cell membrane,Surface
ENSG00000007062,SL-0280,Cell projection,Cytoplasm
ENSG00000007062,SL-0015,Apical cell membrane,Surface
ENSG00000007062,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000010404,SL-0158,Lysosome,Cytoplasm
ENSG00000011304,SL-0191,Nucleus,Nucleus
ENSG00000040633,SL-0191,Nucleus,Nucleus
ENSG00000040633,SL-0086,Cytoplasm,Cytoplasm
ENSG00000084453,SL-0039,Cell membrane,Surface
ENSG00000086062,SL-0280,Cell projection,Cytoplasm
ENSG00000086062,SL-0039,Cell membrane,Surface
ENSG00000086062,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000086062,SL-0243,Secreted,Secreted
ENSG00000086062,SL-0310,Cell surface,Surface
ENSG00000089327,SL-0162,Membrane,Cytoplasm
ENSG00000095370,SL-0280,Cell projection,Cytoplasm
ENSG00000095370,SL-0086,Cytoplasm,Cytoplasm
ENSG00000095370,SL-0039,Cell membrane,Surface
ENSG00000100162,SL-0191,Nucleus,Nucleus
ENSG00000100162,SL-0468,Chromosome,Nucleus
ENSG00000100162,SL-0086,Cytoplasm,Cytoplasm
ENSG00000100351,SL-0191,Nucleus,Nucleus
ENSG00000100351,SL-0086,Cytoplasm,Cytoplasm
ENSG00000106305,SL-0191,Nucleus,Nucleus
ENSG00000106305,SL-0086,Cytoplasm,Cytoplasm
ENSG00000109943,SL-0039,Cell membrane,Surface
ENSG00000109971,SL-0039,Cell membrane,Surface
ENSG00000109971,SL-0086,Cytoplasm,Cytoplasm
ENSG00000109971,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000109971,SL-0161,Melanosome,Cytoplasm
ENSG00000109971,SL-0191,Nucleus,Nucleus
ENSG00000110079,SL-0162,Membrane,Cytoplasm
ENSG00000111218,SL-0039,Cell membrane,Surface
ENSG00000112812,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000116176,SL-0162,Membrane,Cytoplasm
ENSG00000122025,SL-0162,Membrane,Cytoplasm
ENSG00000122025,SL-0096,Endoplasmic reticulum lumen,Cytoplasm
ENSG00000124588,SL-0086,Cytoplasm,Cytoplasm
ENSG00000124602,SL-0086,Cytoplasm,Cytoplasm
ENSG00000124602,SL-0162,Membrane,Cytoplasm
ENSG00000126067,SL-0191,Nucleus,Nucleus
ENSG00000126067,SL-0086,Cytoplasm,Cytoplasm
ENSG00000127928,SL-0039,Cell membrane,Surface
ENSG00000130649,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000130649,SL-0165,Microsome membrane,Cytoplasm
ENSG00000130649,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000131467,SL-0191,Nucleus,Nucleus
ENSG00000131467,SL-0086,Cytoplasm,Cytoplasm
ENSG00000131626,SL-0086,Cytoplasm,Cytoplasm
ENSG00000132749,SL-0191,Nucleus,Nucleus
ENSG00000132749,SL-0086,Cytoplasm,Cytoplasm
ENSG00000133302,SL-0191,Nucleus,Nucleus
ENSG00000133302,SL-0086,Cytoplasm,Cytoplasm
ENSG00000136732,SL-0039,Cell membrane,Surface
ENSG00000138798,SL-0162,Membrane,Cytoplasm
ENSG00000139116,SL-0280,Cell projection,Cytoplasm
ENSG00000139116,SL-0086,Cytoplasm,Cytoplasm
ENSG00000140691,SL-0086,Cytoplasm,Cytoplasm
ENSG00000143641,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000143641,SL-0243,Secreted,Secreted
ENSG00000145414,SL-0191,Nucleus,Nucleus
ENSG00000145414,SL-0086,Cytoplasm,Cytoplasm
ENSG00000145536,SL-0243,Secreted,Secreted
ENSG00000150681,SL-0086,Cytoplasm,Cytoplasm
ENSG00000153162,SL-0243,Secreted,Secreted
ENSG00000154342,SL-0243,Secreted,Secreted
ENSG00000159164,SL-0516,Presynapse,Cytoplasm
ENSG00000159164,SL-0088,Cytoplasmic vesicle,Cytoplasm
ENSG00000160285,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000162738,SL-0039,Cell membrane,Surface
ENSG00000162771,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000162772,SL-0191,Nucleus,Nucleus
ENSG00000163156,SL-0191,Nucleus,Nucleus
ENSG00000163156,SL-0186,Nucleus speckle,Nucleus
ENSG00000163867,SL-0191,Nucleus,Nucleus
ENSG00000164023,SL-0134,Golgi apparatus membrane,Cytoplasm
ENSG00000164023,SL-0039,Cell membrane,Surface
ENSG00000164291,SL-0158,Lysosome,Cytoplasm
ENSG00000164291,SL-0243,Secreted,Secreted
ENSG00000164520,SL-0243,Secreted,Secreted
ENSG00000164520,SL-0162,Membrane,Cytoplasm
ENSG00000165644,SL-0162,Membrane,Cytoplasm
ENSG00000167202,SL-0094,Early endosome,Cytoplasm
ENSG00000167355,SL-0039,Cell membrane,Surface
ENSG00000167515,SL-0132,Golgi apparatus,Cytoplasm
ENSG00000167515,SL-0086,Cytoplasm,Cytoplasm
ENSG00000167515,SL-0095,Endoplasmic reticulum,Cytoplasm
ENSG00000168569,SL-0168,Mitochondrion inner membrane,Cytoplasm
ENSG00000170153,SL-0162,Membrane,Cytoplasm
ENSG00000174004,SL-0097,Endoplasmic reticulum membrane,Cytoplasm
ENSG00000174004,SL-0039,Cell membrane,Surface
ENSG00000174442,SL-0468,Chromosome,Nucleus
ENSG00000174840,SL-0170,Mitochondrion matrix,Cytoplasm
ENSG00000177707,SL-0219,Postsynaptic cell membrane,Surface
ENSG00000177707,SL-0039,Cell membrane,Surface
ENSG00000179134,SL-0191,Nucleus,Nucleus
ENSG00000179134,SL-0086,Cytoplasm,Cytoplasm
ENSG00000179456,SL-0191,Nucleus,Nucleus
ENSG00000180287,SL-0162,Membrane,Cytoplasm
ENSG00000180638,SL-0015,Apical cell membrane,Surface
ENSG00000180638,SL-0039,Cell membrane,Surface
ENSG00000180855,SL-0191,Nucleus,Nucleus
ENSG00000183474,SL-0191,Nucleus,Nucleus
ENSG00000183628,SL-0191,Nucleus,Nucleus
ENSG00000186815,SL-0093,Early endosome membrane,Cytoplasm
ENSG00000186815,SL-0100,Endosome membrane,Surface
ENSG00000186815,SL-0231,Recycling endosome membrane,Cytoplasm
ENSG00000186815,SL-0157,Lysosome membrane,Cytoplasm
ENSG00000189167,SL-0086,Cytoplasm,Cytoplasm
ENSG00000196119,SL-0039,Cell membrane,Surface
ENSG00000197016,SL-0191,Nucleus,Nucleus
